att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,target,is_anomaly,predicted_label,anomaly
-0.081543101,-0.8851831,-1.8635275,-2.4915584,-3.0908848,-3.7216654,-3.6460799,-3.2084073,-2.6313548,-1.8504194,-1.2667832,-1.073527,-1.029862,-0.67767704,-0.14999856,-0.021985913,-0.025716783,-0.13296904,-0.041646296,0.0025450933,-0.14757085,-0.17318005,-0.086567751,-0.060226622,-0.054244721,-0.091510825,-0.10626505,-0.119163,-0.16358489,-0.031361701,-0.013782019,-0.082534784,-0.17733166,-0.21594004,-0.10109906,-0.17134696,-0.15054557,-0.13589141,-0.24247721,-0.23231864,-0.16958009,-0.14514758,-0.20791606,-0.24585399,-0.31797559,-0.31342485,-0.36737372,-0.31951205,-0.41165804,-0.48621802,-0.43984329,-0.45198076,-0.43880684,-0.5217294,-0.43773628,-0.49976927,-0.57350739,-0.50263418,-0.56205719,-0.47758648,-0.63177431,-0.59640409,-0.47978259,-0.47527864,-0.50693488,-0.57324696,-0.58460027,-0.51185052,-0.48187483,-0.40754427,-0.45665631,-0.41842812,-0.24241742,-0.24004872,-0.18661009,-0.13803798,-0.09100519,-0.11627134,-0.16577986,-0.10127837,-0.081543101,0.004738241,-0.031525459,-0.0070217309,0.050748563,0.064635888,0.059733702,-0.0047402784,0.12485326,0.10253897,0.22012914,0.26036447,0.19628823,0.32866725,0.30521358,0.28440825,0.2855231,0.35858034,0.236878,0.27796266,0.33663262,0.35268516,0.45013558,0.37557575,0.57083957,0.62161855,0.42792431,0.56995531,0.57624976,0.68596526,0.84784697,0.74488743,0.75509212,0.77788708,0.785221,0.83878591,0.89050373,0.80083576,0.8163053,0.95246396,0.82083608,0.89872654,1.0527681,1.1553244,1.2684717,1.5822404,2.1081481,2.247527,2.1245223,1.8971752,1.5527667,1.4109824,1.2925043,1.749073,2.4111665,2.2664118,1.3699745,0.86426247,0.79986519,0.65473191,4,1,0,1
0.20389157,0.014873429,0.17657464,0.21964166,0.11877194,0.10843681,0.19198033,0.25508695,0.32659983,0.45840849,0.61888349,0.80293027,1.0394446,1.2640956,1.3654491,1.3395398,1.3163034,1.4075907,1.5952643,1.7725269,1.8762925,1.9139372,1.8810692,1.780796,1.6311877,1.4510518,1.208381,0.94976985,0.75625887,0.65277703,0.58881726,0.57416419,0.60341533,0.53992309,0.23968816,-0.24472759,-0.73737575,-1.1710519,-1.5628277,-1.9060838,-2.1710805,-2.3945215,-2.6203076,-2.8310048,-2.9719422,-3.023463,-3.0100917,-2.9518917,-2.8283051,-2.5679927,-2.1495045,-1.6636927,-1.2525665,-0.97272276,-0.80422477,-0.72358042,-0.66585868,-0.51964648,-0.24471512,0.017829313,0.14717419,0.17178086,0.18577708,0.18117061,0.12758165,0.078317727,0.095938142,0.16439732,0.20302642,0.19765855,0.1859468,0.22238087,0.28684341,0.33839347,0.34700418,0.3259968,0.3051994,0.30776382,0.31467983,0.27415563,0.19019565,0.13317061,0.14594475,0.16932467,0.16009916,0.15305498,0.19323876,0.23651263,0.224126,0.17914076,0.16561936,0.17552933,0.13933048,0.075351753,0.081617874,0.17933251,0.24632358,0.21937874,0.17642841,0.19038562,0.21242629,0.18520458,0.13164878,0.084749704,0.053504841,0.04238867,0.057011376,0.059285346,0.038432122,0.023797885,0.036226586,0.0447804,0.031177539,0.022300205,0.037815154,0.057099736,0.044080017,0.009876739,-0.011693244,0.0041152431,0.031065095,0.030018506,-0.018016012,-0.082422684,-0.11108214,-0.093491822,-0.044369351,0.018345615,0.054235153,0.021946745,0.0015187627,0.084808845,0.16210361,0.094069167,0.036966759,0.16298879,0.24751944,0.12080405,0.18018331,0.77081531,2,1,0,1
0.88033877,-1.6729426,-3.5021719,-3.3253789,-2.1920119,-0.52163711,0.011445412,0.42983785,1.3854759,1.533771,1.5328344,1.5369099,1.4626659,1.4793082,1.4112899,1.4540436,1.320082,1.2245303,1.3200968,1.1297855,1.0861863,1.0190031,1.1215491,0.89979332,0.7402934,0.80238892,0.50021584,0.42301267,0.4337483,0.28296735,0.22160681,0.062396361,-0.067532375,-0.0040796861,-0.13791561,-0.074543776,-0.092579153,-0.13684028,-0.1364092,-0.033183215,-0.013544016,0.13903447,0.24910198,0.38409071,0.43058265,0.54117819,0.56334717,0.55387651,0.57102725,0.52227564,0.61763618,0.52443125,0.58625766,0.51393657,0.46616939,0.48618442,0.48733852,0.53858091,0.39822191,0.39252341,0.52202235,0.40406726,0.43553619,0.48085313,0.37943419,0.28509991,0.37157654,0.39913892,0.42739838,0.45657189,0.49675806,0.4411005,0.53087787,0.46930551,0.40138092,0.44231459,0.29897451,0.2407898,0.26148316,0.14217465,0.064353794,-0.022485528,-0.053969,-0.082906637,-0.11842422,-0.16730664,-0.15344128,-0.17965728,-0.24482414,-0.30814944,-0.37465141,-0.44870002,-0.33414737,-0.42306851,-0.45682546,-0.28924487,-0.079669745,0.094623176,0.23629421,0.57798383,0.75844081,1.0048246,1.2725436,1.3379348,1.2880999,1.1068109,0.93508316,0.46237632,0.14481243,-0.059478915,-0.54208058,-1.1146793,-1.4356328,-1.4577304,-1.5426999,-1.7068213,-1.7400847,-1.7264249,-1.8885142,-1.8366656,-1.8647206,-1.780579,-1.8965644,-1.9065539,-1.9429845,-1.9060834,-1.8630103,-1.8961691,-1.6488484,-1.0434343,-0.24001506,-0.40421112,-0.64499344,-0.31006807,-0.23437366,-0.3559542,-0.43602542,-0.16527298,0.41768626,-1.0211823,1,0,0,1
-0.48381811,-1.826589,-3.041972,-3.4651708,-3.6804464,-2.6360038,-1.3811496,-2.0508202,-2.332917,-1.4418386,-0.33802263,-0.076244568,-0.29758765,-0.2949535,-0.02213407,0.1045766,-0.4744186,-0.49968148,0.10863669,0.16271098,-0.39771852,0.071980185,0.26799808,0.60034959,-0.55278526,-0.8908901,-0.64127752,-1.3390647,-0.78239364,-0.084067669,-0.10886128,-0.68527497,-0.75191239,-0.88777134,-0.32294919,0.20725153,0.14754744,-0.39982564,-0.644213,-0.092507378,0.43810434,0.54838126,-0.65187697,-0.7683328,0.31989404,0.4693991,0.033808918,-0.16408828,0.27561966,0.45321533,0.59523904,0.019147571,-0.67045597,-0.26520645,0.21877733,-0.027383773,-0.48685038,-0.18488078,0.40795856,0.39248892,-0.18538748,0.063442093,0.19834615,0.68780284,0.68857307,-0.18847341,-0.1218593,0.042379293,0.1202288,0.34960843,0.016558695,0.12926252,0.61770172,0.24291527,0.36591787,0.73271328,-0.21718181,0.10294538,0.39360832,0.23370833,0.5448701,0.89092446,1.0008911,0.42438317,-0.0027195576,0.56851295,0.78333381,0.012398717,-0.32342697,0.18602914,0.52808426,0.61562563,-0.010566752,-0.18475312,0.68935071,0.8267441,0.87115417,2.2601531,1.8416761,0.75783406,1.6530956,2.1307724,1.6481768,1.5601276,1.094579,1.3866932,1.384941,0.69603842,0.59017936,0.59017877,0.39749887,0.049516181,-0.55786416,-0.55855362,0.042126787,-0.24737653,0.22213501,0.29415429,-0.86707536,-0.56175977,-0.20149267,-0.24237813,-0.24310634,-0.7196136,-0.56676991,-0.7605433,-0.14816704,0.27952185,1.18822,1.4339798,2.3834952,3.0076062,1.4687518,0.38123696,-0.081380547,-0.37873633,-0.089601337,-0.47004107,-0.81157113,-2.6290329,1,0,1,1
0.11454226,-0.62973844,-1.4189648,-2.0126565,-2.2998575,-2.1103817,-1.8449771,-1.534222,-1.1336938,-0.80298603,-0.79331739,-0.61980957,-0.24865581,-0.13508733,-0.16901274,-0.12083351,-0.15278931,-0.16150936,-0.15091726,-0.16606436,-0.1474735,-0.15016772,-0.14778643,-0.17240923,-0.21830436,-0.18029887,-0.16295623,-0.20001908,-0.20730404,-0.22306457,-0.21111375,-0.21884287,-0.26962286,-0.29309653,-0.24966712,-0.24512021,-0.30287446,-0.31367882,-0.31665747,-0.38768267,-0.39223501,-0.38389747,-0.40530455,-0.40314877,-0.40387316,-0.40526261,-0.38002498,-0.40660896,-0.3980434,-0.40457369,-0.46461195,-0.3426339,-0.33681235,-0.31094515,-0.24839163,-0.27398626,-0.24141854,-0.17715298,-0.19971524,-0.1666171,-0.11301612,-0.049819643,-0.050363473,-0.069632888,-0.029679799,0.017886067,-0.019777359,-0.0011504621,-0.018457752,-0.012625854,0.058334833,0.037153973,0.071294501,0.015654193,0.024192817,0.071281754,0.041372993,0.031700398,0.0082016095,0.039715864,0.039973411,0.043042585,0.039091056,0.055649267,0.10898841,0.11448225,0.094208257,0.16219385,0.14443996,0.13620488,0.20821159,0.19845416,0.20922495,0.20951614,0.21118337,0.25746137,0.25644206,0.29997849,0.32236065,0.30354873,0.34676549,0.30204377,0.31408739,0.36560424,0.34310402,0.38001415,0.42133868,0.52368617,0.5528461,0.64688496,0.78873027,0.91735344,0.95158762,1.0324287,1.2935954,1.4964944,1.6298573,1.7646952,1.8814875,2.0410192,2.2884622,2.4681603,2.6574995,2.784353,2.7902451,2.6116113,2.1382492,1.8168579,1.5085108,0.69877035,0.10742214,-0.18854057,-0.49324095,-0.75422231,-1.4171509,-2.4808454,-2.6992855,-2.7289032,-2.5840917,-2.2300755,2,1,0,1
3.9176006,1.9247872,-0.49998767,-2.1267258,-3.3226778,-3.4206411,-2.3298411,-1.0996997,-1.0979058,-0.39908653,0.81121893,0.88148329,0.6621747,0.80516962,0.58061235,0.60457261,0.59710167,0.43927929,0.45900623,0.39932202,0.43130148,0.28348802,0.090225792,0.046504356,0.041707517,-0.13597436,-0.22609047,-0.37034917,-0.43040421,-0.4256255,-0.61781332,-0.68544221,-0.89097591,-0.97087614,-1.1246785,-1.1804062,-1.0058941,-1.2209993,-1.138593,-1.131186,-1.1932822,-0.95890757,-0.92926374,-0.85102246,-0.65269667,-0.55245732,-0.34367988,-0.21442729,-0.082462688,-0.14780053,-0.04746164,0.038621469,0.028461907,0.025258845,0.021594771,0.058984997,0.12332417,0.038354363,0.10103884,0.11219647,0.20749692,0.18959927,0.085218187,0.21308108,0.31885952,0.32464212,0.23396754,0.27442487,0.45397166,0.4620702,0.51972781,0.72783133,0.53767556,0.54931303,0.7270311,0.53733276,0.60185249,0.75877098,0.60780241,0.6469819,0.60989598,0.50879552,0.47278769,0.38277782,0.41197382,0.30473953,0.38173269,0.2240415,0.093088313,0.26295145,0.041052554,0.11334192,0.10586779,-0.028791862,-0.094823651,-0.11519607,-0.015416644,-0.20526662,-0.15303203,0.039569404,0.21692766,0.46881553,0.90131215,0.89313798,1.1212614,1.3383017,1.718147,2.084296,2.2026075,1.9910525,1.6343145,1.4599975,1.1254265,0.65491943,0.074262297,-0.63999894,-0.99770823,-1.1573548,-1.1340013,-1.2216309,-1.1671197,-1.1676595,-1.322944,-1.2530665,-1.282715,-1.2806789,-1.1756033,-1.2216643,-1.1517056,-1.0548453,-0.93615589,-0.5906807,-0.064491324,-0.065659016,0.67673265,0.95306121,1.7091029,1.0987185,1.1164134,1.4310792,1,0,0,1
-0.09702637,-1.1888106,-2.0599703,-2.9872455,-3.4593901,-3.4722076,-3.2632053,-2.7618814,-1.9594326,-1.3085271,-0.9711957,-1.0131111,-0.74998977,-0.10984462,0.2330659,0.27885316,0.1806531,0.1140387,0.17816793,0.21443253,0.10178015,0.0028696008,-0.013172859,0.072629912,0.064440593,-0.1847044,-0.20106219,-0.17583019,-0.13903404,-0.043258895,-0.062986424,-0.14104819,-0.15221486,-0.19225748,-0.34875814,-0.29985576,-0.25037446,-0.34012292,-0.29929496,-0.35844861,-0.30345209,-0.35642408,-0.37949697,-0.31867075,-0.27960606,-0.41489993,-0.53844826,-0.48223552,-0.44395184,-0.37695131,-0.49523204,-0.66231182,-0.70727756,-0.60729883,-0.43225886,-0.29774783,-0.54587904,-0.81094685,-0.75059235,-0.63547872,-0.49814667,-0.4373209,-0.46501901,-0.52682518,-0.64105886,-0.54839397,-0.37382115,-0.5033649,-0.51641941,-0.37924515,-0.34925213,-0.33799624,-0.41251746,-0.38346081,-0.1789385,-0.11965192,-0.15742664,-0.099931469,-0.16633049,-0.33442262,-0.11702427,0.052169495,0.084178722,-0.0099358852,-0.098882846,0.027461031,0.048370377,0.18251548,0.28465233,0.14440143,-0.020790884,-0.23355648,-0.23273646,0.051817362,0.25987541,0.24388965,0.28846095,0.26062712,0.048304723,0.11133664,0.30693989,0.28082726,0.26553582,0.36729566,0.31517024,0.34549179,0.43934891,0.595255,0.63157879,0.7113599,0.72400354,0.65068751,0.66268684,0.6425727,0.75146107,0.53918216,0.49165549,0.65616939,0.86318985,1.0481826,1.0294053,1.1084237,1.271392,1.2479539,1.5414641,2.1470106,2.3266723,2.2258565,1.9720868,1.5411198,1.5008639,1.8777549,2.422262,2.5367183,1.8475669,1.3984247,1.1977752,1.3091797,0.84821434,0.41816182,4,1,0,1
-0.66380967,-1.2221679,-1.2857745,-1.7597279,-1.8824474,-1.9891388,-2.1064805,-2.0800342,-1.8311279,-1.3511945,-0.87022505,-0.18182811,0.46557008,0.7721812,0.88787184,0.71213661,0.45397408,0.28228153,0.2001392,0.5231667,0.97035575,1.0189201,0.72635697,0.25849444,-0.16301481,-0.29115502,-0.33616238,-0.43840549,-0.26345937,0.17782132,0.58251242,0.79409639,0.72809028,0.5800149,0.60697654,0.92285869,1.2651779,1.0718428,0.48421864,0.068222825,0.10530339,0.53220997,0.86058245,0.89890239,0.78025777,0.50397087,0.24681681,0.078369918,-0.030779705,-0.018020117,-0.016306028,-0.017455061,0.10053204,0.25247575,0.35470673,0.37885996,0.2920819,0.15179369,0.09274287,0.22218887,0.46182663,0.51032957,0.33359925,0.35507975,0.58460296,0.45724747,0.071070456,-0.021355612,0.041385471,0.1154288,0.37633959,0.54461693,0.34143829,0.087200238,0.10931145,0.2553368,0.27695775,0.2409016,0.28776374,0.34063621,0.3198003,0.2878371,0.23017023,0.20230618,0.3885856,0.66418126,0.71132226,0.52223661,0.41054402,0.46407571,0.48856895,0.54925641,0.72396482,0.71311339,0.47204349,0.36845442,0.43668828,0.57809937,0.7708341,0.70545779,0.46538091,0.39810316,0.28672994,0.1219182,0.33242425,0.8875994,1.2951277,1.2447637,0.88719852,0.5620468,0.46072035,0.53573167,0.63380852,0.62699483,0.47888808,0.31180491,0.2355388,0.22439134,0.34950599,0.61111109,0.67733854,0.39754596,-0.016652969,-0.29402564,-0.25738421,-0.078357989,-0.21734787,-0.77965129,-1.4514743,-1.9998236,-2.4352858,-2.7873007,-3.2359133,-3.7242631,-3.7002533,-3.3230786,-2.4129374,-1.2778319,-1.1676267,-0.24908392,4,1,0,1
1.7600835,1.2898142,0.37758422,-0.50639231,-1.5452296,-2.4353568,-2.9468779,-3.0345753,-2.8149908,-2.5013752,-2.0499212,-1.549339,-1.1043957,-0.70417537,-0.56183174,-0.63988436,-0.42599559,0.096020792,0.44677353,0.58612,0.59809991,0.49930072,0.47986916,0.48913042,0.47266478,0.5398053,0.58379516,0.52908317,0.48582235,0.52415139,0.58426893,0.56546426,0.52027866,0.54655205,0.58828385,0.56407147,0.50969086,0.4486856,0.4212875,0.47171584,0.47998572,0.42864194,0.44243369,0.44568237,0.38363981,0.3518994,0.36798115,0.37143394,0.33308764,0.31238564,0.28631585,0.22792477,0.27184934,0.30969699,0.24267496,0.22463914,0.18527616,0.13265659,0.12264825,0.053866187,0.065524772,0.12117878,0.063387594,0.058559206,0.096195926,0.069650824,0.076862807,0.10344628,0.079862406,0.09093802,0.13684916,0.11448794,0.082438989,0.11358422,0.13734467,0.16067802,0.22646085,0.2598677,0.25508061,0.29735785,0.35486615,0.38203812,0.41645475,0.47702586,0.51561569,0.49413992,0.49562355,0.58759623,0.6741824,0.68034303,0.66251781,0.6471114,0.65866721,0.7163971,0.68639608,0.62384599,0.72533829,0.82327904,0.78814594,0.76322463,0.73199511,0.66910119,0.70884883,0.76288458,0.71429079,0.73417674,0.83377846,0.86002354,0.78385644,0.65611844,0.63556854,0.64165287,0.49342974,0.39440406,0.42720529,0.38279322,0.30427878,0.25330794,0.088605559,-0.070949636,-0.13451653,-0.28538684,-0.34582348,-0.15600982,-0.0049231823,-0.043900045,-0.24423511,-0.64924122,-1.222686,-1.795621,-2.2724519,-2.7125523,-3.2102821,-3.5176758,-3.2373815,-2.5310285,-1.5661703,-0.56483538,0.0031584229,0.57082985,2,1,1,1
-1.4068699,-1.1569459,-2.2224052,-4.1295203,-3.7318587,-3.1004018,-1.4096099,-0.80498166,-0.28571206,0.40347626,0.61833983,0.44195604,0.24365196,0.34395981,0.6888583,1.1508806,1.5074185,1.8562474,1.707344,1.6759628,1.7341172,1.8343901,1.8652153,1.9506229,1.9584021,1.9668383,1.9415705,1.9646785,1.7586507,1.6556314,1.4199405,1.2856279,1.0255461,0.80649531,0.66154566,0.51358523,0.54176951,0.48949763,0.36290035,0.3729463,0.44793634,0.48929847,0.47241094,0.49542448,0.63155659,0.67862089,0.5375471,0.52010731,0.44647568,0.55052279,0.49109517,0.44593046,0.26465749,0.29466143,0.35798513,0.25007503,0.16778782,0.11324935,0.065629403,-0.067824034,0.03491053,-0.068247049,-0.12671371,-0.034015024,-0.050000089,-0.31631868,-0.2447206,-0.16380998,-0.20077445,-0.23501474,-0.39683265,-0.44363605,-0.33261461,-0.41989952,-0.35062303,-0.3734506,-0.48375439,-0.54654863,-0.50378275,-0.48023543,-0.52429903,-0.48772038,-0.54087682,-0.62329676,-0.59819059,-0.521326,-0.59557077,-0.6213632,-0.57369474,-0.63598493,-0.6309677,-0.56109805,-0.63950323,-0.62357246,-0.70994157,-0.64236625,-0.61068358,-0.6780018,-0.59940145,-0.61585129,-0.61576222,-0.56436714,-0.63452937,-0.51845787,-0.55371551,-0.57249716,-0.61634046,-0.67177867,-0.66877565,-0.68641599,-0.6159917,-0.66191844,-0.50694906,-0.30411918,-0.00017614887,0.28983642,0.41203785,0.65687415,1.0620536,0.94027011,0.64557907,0.42887976,0.19786141,-0.14396048,-0.68607595,-0.82069663,-0.89776855,-0.84730638,-0.78604124,-0.86822295,-0.79992604,-0.78918373,-0.70683571,-0.74456667,-0.26098093,0.33526436,0.39619561,1.1910426,1.39591,0.20843735,1,0,0,1
0.42218676,-0.62802192,-0.29183611,-0.10337963,0.31250004,0.4108879,0.10932897,-0.75328003,-0.95676392,-1.0969293,-0.96066662,-0.78271345,-0.89892576,-1.152474,-1.3833355,-1.6195954,-1.716532,-1.7945521,-1.8588428,-1.9158531,-1.9251631,-1.9066059,-2.0018993,-2.0611959,-2.0453366,-1.954051,-1.9373788,-1.8903046,-1.7884619,-1.7751985,-1.7762726,-1.6048559,-1.5430324,-1.4451034,-1.341324,-1.2201185,-1.0815465,-1.0086509,-0.95188782,-0.77098194,-0.65137096,-0.60703582,-0.44775824,-0.39035772,-0.30338198,-0.25794722,-0.20592432,-0.18410051,-0.13705581,-0.15478148,-0.093494203,0.0045285568,-0.036821484,-0.049280312,-0.037783682,-0.1252653,-0.08329981,-0.077141269,-0.062648845,-0.063039112,-0.032171982,-0.00562705,0.041097684,0.06735443,0.033941996,0.063486366,0.025673576,0.060157311,0.070646241,0.037959374,0.065548867,0.10850929,0.11794788,0.15133594,0.1901048,0.18623223,0.25056812,0.16485646,0.19098957,0.28490369,0.32685981,0.24389882,0.32034421,0.33089182,0.2841153,0.28712071,0.32400032,0.36526912,0.350513,0.36257858,0.36866844,0.42994375,0.44274317,0.43798023,0.46415696,0.41992089,0.50528177,0.50736746,0.52394534,0.51517934,0.53141593,0.53761538,0.59081186,0.61373342,0.56797286,0.69825069,0.79335733,0.94565033,1.0883556,1.2591558,1.4322582,1.7117654,1.8664457,1.853171,1.8305937,1.6611338,1.6011664,1.4076369,1.1284024,0.82223184,0.59511805,0.62475518,0.56482783,0.55175108,0.63816591,0.64618497,0.61746566,0.64985373,0.66142944,0.70133164,0.76399321,1.3111416,1.7665633,1.5211096,1.4296189,1.3729058,1.2756234,1.3504689,1.9281645,0.85623602,1,0,0,1
-1.7641346,-1.5527278,-2.5561741,-4.4159744,-4.5028715,-4.4440304,-3.5209286,-2.3571222,-1.8045107,-1.1210994,-0.053093923,0.56006504,0.89334776,1.2660052,1.3653024,1.3598926,1.3355062,1.2996081,1.0017811,0.51674927,0.55470022,0.62831348,0.7999993,0.79822835,0.8047853,0.78112325,0.83812342,0.87915238,0.77946632,0.77644042,0.75213808,0.69770688,0.60600901,0.44390036,0.33143291,0.20776601,0.22233285,0.14365735,0.0092242245,-0.069068831,-0.04645465,-0.046892439,-0.0099896271,0.08577132,0.054029614,0.031003421,0.098005235,0.088377228,0.043597358,0.11623148,0.082426909,0.0048088291,0.11939027,0.054193658,0.00091629141,-0.0084618957,0.075719638,-0.12009846,-0.16349346,-0.11566523,-0.043834105,-0.10980347,-0.17917384,-0.11912067,-0.17621772,-0.20557902,-0.10242957,-0.12642868,-0.17243804,-0.21410175,-0.25890311,-0.23594119,-0.18500934,-0.24432646,-0.24783305,-0.14654715,-0.11129817,-0.20380767,-0.24464933,-0.1480048,-0.13249615,-0.17983659,-0.16091521,-0.27487662,-0.23487466,-0.25103184,-0.18423235,-0.13329832,-0.19896717,-0.1624047,-0.086123744,-0.1998307,-0.10043705,-0.12676456,-0.17551611,-0.10004725,-0.13755466,-0.086830298,-0.087484667,-0.081954075,-0.11568619,-0.11043632,-0.0903761,-0.0035705821,-0.016941857,0.025318517,-0.014704498,-0.0089645107,0.022384132,0.081599081,0.15636045,0.34235852,0.67520008,0.89917432,1.3254244,1.7347457,1.9780787,1.7832037,1.4900907,1.2112871,0.74634467,0.19097321,-0.24950269,-0.45960424,-0.41507786,-0.43073857,-0.41321365,-0.45208731,-0.39831898,-0.3410661,-0.41760137,-0.33428462,-0.29321082,0.403176,1.1037486,1.0121238,1.2871098,0.94047242,0.25087489,0.64182457,1,0,0,1
4.0330039,3.2977752,0.44175171,-1.7394736,-2.9877965,-3.647033,-2.9648595,-1.3267808,-0.74160412,-0.6893671,0.87286393,1.1260691,1.009475,1.0034131,1.1606733,1.1046526,0.95789182,1.0362072,1.005249,0.9051232,0.96470662,0.80317287,0.69870117,0.77864454,0.74247721,0.52216345,0.54602591,0.50039452,0.42992389,0.28060313,0.1410292,0.010500044,-0.068390198,-0.27987846,-0.30341527,-0.26624045,-0.32149601,-0.20645139,-0.32366376,-0.20050688,-0.33791852,-0.22837519,-0.29563573,-0.10637537,-0.078322692,0.15936447,0.19786245,0.22006866,0.33757876,0.31536868,0.43824669,0.36906979,0.49282131,0.54030706,0.42506558,0.47954717,0.46950155,0.47284467,0.558003,0.60220795,0.49534385,0.57559462,0.39151215,0.37709457,0.31093708,0.3063618,0.42295211,0.44216773,0.53967751,0.50183037,0.51731232,0.55654422,0.50029581,0.51704835,0.55200523,0.64802623,0.49458497,0.44401086,0.4107395,0.5337729,0.53464353,0.48696389,0.36654836,0.33220831,0.31876939,0.22850262,0.027992957,0.093574514,0.16870274,0.066297608,0.017952042,-0.030339258,-0.24586529,-0.1518132,-0.17204827,-0.25624016,-0.38010846,-0.43529911,-0.39395719,-0.46636016,-0.23688923,-0.18480109,0.10626853,0.37560965,0.34858638,0.21013733,0.52145964,1.0050158,0.97415659,0.45115622,0.14924716,-0.032422783,-0.055425328,-0.10918673,-0.37092696,-0.70515613,-1.2666622,-1.5869162,-1.7893621,-1.6471101,-1.7832943,-1.674779,-1.6836801,-1.7032147,-1.8489937,-1.7905387,-1.7328556,-1.6938788,-1.5400431,-1.6537002,-1.6443605,-1.4600771,-0.80268771,-0.55022048,0.12779698,0.2497508,0.76857777,0.29955751,0.26685559,0.70830499,1,0,0,1
0.74035865,-2.1779947,-3.7058289,-4.1676885,-3.6073055,-2.6480816,-1.5727974,-1.1773021,-0.74546023,0.16786411,0.31748822,0.23620644,0.31160402,0.29773259,0.31727395,0.2396042,0.10124561,0.15856742,0.16719993,0.10817543,0.048974838,-0.021378312,-0.11965822,-0.090547929,-0.0094632262,-0.15422087,-0.18709336,-0.20916893,-0.24014348,-0.3647527,-0.4329957,-0.40406795,-0.61913308,-0.51915123,-0.57229786,-0.70011751,-0.7001863,-0.48535062,-0.47736836,-0.54342103,-0.35890073,-0.250996,-0.15596592,-0.11966749,0.084030325,0.17688928,0.20341055,0.21159262,0.20524361,0.27633337,0.21518076,0.3910651,0.48039757,0.62088199,0.39209329,0.4098513,0.51157108,0.34795182,0.40966084,0.58980937,0.64343177,0.64752517,0.73856715,0.71275251,0.60290678,0.67051165,0.79530736,0.9927935,0.93319772,0.74860747,0.95735523,1.0017751,0.86945719,0.71784433,1.1294273,0.97610517,0.51194597,0.71003515,0.76541571,0.87874297,0.83954913,0.68888526,0.69449726,0.54492322,0.60300124,0.66197937,0.64344465,0.71420703,0.70796667,0.4951242,0.58801162,0.41555354,0.4818104,0.65584106,0.29034805,0.064952391,0.23173159,0.56482565,0.88352078,0.92186525,1.0127012,1.1739874,1.5157898,1.6525528,1.5146293,1.6142418,1.4415101,1.2024908,0.88541542,0.568255,0.23647028,-0.46055979,-0.94302409,-1.2000143,-1.6307842,-1.7508115,-1.6196585,-1.7520296,-1.4890837,-1.3840468,-1.3090915,-1.2108691,-1.3207777,-1.1245315,-1.0455305,-1.3814306,-1.2022685,-0.96495858,-0.87978678,-0.6051678,0.13121766,0.096798435,0.16501392,0.4395779,0.37422281,0.063735025,0.017435474,0.45104178,0.96860326,-1.1467614,1,0,0,1
